MMSI#;IMO#;Kallesignal;Skipsnavn;Passeringer;Tidspunkt (UTC);Skipstype;BT;DWT;L;B;H;D;Land
257125250;0;;;1;27.05.2021 17:54;;;;0;0;0;0;
258125440;0;;;1;27.05.2021 20:00;;;;0;0;0;0;
257031250;0;;WIWI;1;26.01.2022 18:06;;;;11;0;0;0;
257063330;0;;;1;28.05.2021 13:15;;;;0;0;0;0;
257346900;0;;NEPTUN;1;25.03.2021 23:59;;;;15;0;0;0;
257346900;0;;NEPTUN;1;25.03.2021 12:15;;;;15;0;0;0;
257080520;0;;;1;28.05.2021 17:46;;;;0;0;0;0;
257127060;0;;;1;28.05.2021 07:03;;;;0;0;0;0;
257127060;0;;;1;28.05.2021 13:32;;;;0;0;0;0;
257536970;0;;;1;28.05.2021 14:00;;;;0;0;0;0;
257560900;0;;OSENFJORD;1;28.05.2021 20:13;;;;21;0;0;0;
257694610;0;;;1;28.05.2021 13:45;;;;0;0;0;0;
257904280;0;;;1;28.05.2021 09:46;;;;0;0;0;0;
258109550;0;;;1;28.05.2021 10:00;;;;0;0;0;0;
258114570;0;;;1;28.05.2021 13:15;;;;0;0;0;0;
258139960;0;;;1;28.05.2021 17:15;;;;0;0;0;0;
257042260;0;;;1;29.05.2021 14:30;;;;0;0;0;0;
258124720;0;;;1;27.01.2022 08:30;;;;0;0;0;0;
257106510;0;;;1;29.05.2021 10:17;;;;0;0;0;0;
257106510;0;;;1;29.05.2021 15:21;;;;0;0;0;0;
258003240;0;;;1;29.05.2021 16:15;;;;0;0;0;0;
258003240;0;;;1;29.05.2021 23:15;;;;0;0;0;0;
258087690;0;;;1;29.05.2021 12:17;;;;0;0;0;0;
257031250;0;;WIWI;1;30.05.2021 15:15;;;;11;0;0;0;
257080520;0;;;1;30.05.2021 11:15;;;;0;0;0;0;
257127060;0;;;1;30.05.2021 05:52;;;;0;0;0;0;
257508800;0;;BORE CAT;1;30.05.2021 08:15;;;;15;0;0;0;
257536970;0;;;1;30.05.2021 12:46;;;;0;0;0;0;
257566850;0;;;1;30.05.2021 11:00;;;;0;0;0;0;
257125250;0;;;1;27.01.2022 06:30;;;;0;0;0;0;
257031250;0;;WIWI;1;27.01.2022 15:00;;;;11;0;0;0;
257694610;0;;;1;30.05.2021 11:55;;;;0;0;0;0;
257897860;0;;;1;30.05.2021 08:45;;;;0;0;0;0;
257897860;0;;;1;30.05.2021 09:19;;;;0;0;0;0;
258114570;0;;;1;30.05.2021 11:54;;;;0;0;0;0;
258125440;0;;;1;30.05.2021 11:30;;;;0;0;0;0;
258139960;0;;;1;30.05.2021 11:00;;;;0;0;0;0;
257004500;0;;AUKNES;1;31.05.2021 17:30;;;;11;0;0;0;
257108050;0;;;1;31.05.2021 05:15;;;;0;0;0;0;
257108050;0;;;1;31.05.2021 12:30;;;;0;0;0;0;
257990780;0;;;1;31.05.2021 12:30;;;;0;0;0;0;
257004500;0;;AUKNES;1;02.06.2021 11:15;;;;11;0;0;0;
257124710;0;;;1;02.06.2021 16:00;;;;0;0;0;0;
257490000;0;;;1;02.06.2021 03:45;;;;0;0;0;0;
257737000;0;;;1;02.06.2021 22:00;;;;0;0;0;0;
258003240;0;;;1;02.06.2021 17:15;;;;0;0;0;0;
258003240;0;;;1;02.06.2021 22:15;;;;0;0;0;0;
257672710;0;;;1;03.06.2021 10:16;;;;0;0;0;0;
257737000;0;;;1;03.06.2021 14:00;;;;0;0;0;0;
258993850;0;;;1;03.06.2021 19:15;;;;0;0;0;0;
257015990;0;;;1;04.06.2021 13:45;;;;0;0;0;0;
257968700;0;;;1;28.01.2022 15:00;;;;0;0;0;0;
257968700;0;;;1;28.01.2022 10:17;;;;0;0;0;0;
257031250;0;;WIWI;1;04.06.2021 11:02;;;;11;0;0;0;
257034770;0;;;1;04.06.2021 18:35;;;;0;0;0;0;
257083130;0;;;1;04.06.2021 18:15;;;;0;0;0;0;
257606500;0;;Ørnfløy;1;20.02.2021 09:31;;;;19,78;0;0;3,35;
257490000;0;;;1;04.06.2021 19:00;;;;0;0;0;0;
257921330;0;;;1;04.06.2021 07:31;;;;0;0;0;0;
257995970;0;;;1;04.06.2021 23:59;;;;0;0;0;0;
258003240;0;;;1;04.06.2021 18:15;;;;0;0;0;0;
258003240;0;;;1;04.06.2021 19:00;;;;0;0;0;0;
258114570;0;;;1;04.06.2021 17:15;;;;0;0;0;0;
258269860;0;;;1;04.06.2021 19:30;;;;0;0;0;0;
258555310;0;;;1;04.06.2021 19:30;;;;0;0;0;0;
258592510;0;;;1;04.06.2021 15:18;;;;0;0;0;0;
257746140;0;;;1;05.06.2021 19:08;;;;0;0;0;0;
257749780;0;;;1;05.06.2021 10:43;;;;0;0;0;0;
257815190;0;;;1;05.06.2021 10:46;;;;0;0;0;0;
257921330;0;;;1;05.06.2021 13:00;;;;0;0;0;0;
258003240;0;;;1;05.06.2021 13:15;;;;0;0;0;0;
258202080;0;;;1;05.06.2021 15:45;;;;0;0;0;0;
258267020;0;;;1;05.06.2021 11:00;;;;0;0;0;0;
258267020;0;;;1;05.06.2021 16:50;;;;0;0;0;0;
258555310;-99;;CRANCHI;1;05.06.2021 16:15;;;;11;0;0;0;
258090950;0;;;1;20.02.2021 21:00;;;;0;0;0;0;
257511700;0;;;1;29.01.2022 16:46;;;;0;0;0;0;
257015990;0;;;1;06.06.2021 10:30;;;;0;0;0;0;
257034770;0;;;1;06.06.2021 13:31;;;;0;0;0;0;
257083130;0;;;1;06.06.2021 09:55;;;;0;0;0;0;
257106510;0;;;1;06.06.2021 13:59;;;;0;0;0;0;
257567290;0;;;1;06.06.2021 12:48;;;;0;0;0;0;
257749780;0;;;1;06.06.2021 12:00;;;;0;0;0;0;
257899730;0;;;1;06.06.2021 11:15;;;;0;0;0;0;
257899730;0;;;1;06.06.2021 15:31;;;;0;0;0;0;
257977410;0;;;1;06.06.2021 13:46;;;;0;0;0;0;
257995970;0;;;1;06.06.2021 08:53;;;;0;0;0;0;
258003240;0;;;1;06.06.2021 14:55;;;;0;0;0;0;
258114570;0;;;1;06.06.2021 10:30;;;;0;0;0;0;
258269860;0;;;1;06.06.2021 11:30;;;;0;0;0;0;
258592510;0;;;1;06.06.2021 11:57;;;;0;0;0;0;
258993850;0;;;1;06.06.2021 12:43;;;;0;0;0;0;
257784540;0;;;1;07.06.2021 12:31;;;;0;0;0;0;
257511700;0;;;1;30.01.2022 11:00;;;;0;0;0;0;
257898780;0;;;1;07.06.2021 17:03;;;;0;0;0;0;
257927250;0;;;1;07.06.2021 11:46;;;;0;0;0;0;
258184040;0;;;1;07.06.2021 12:30;;;;0;0;0;0;
257346900;0;;NEPTUN;1;03.02.2021 15:15;;;;15;0;0;0;
257754000;0;;;1;08.06.2021 22:15;;;;0;0;0;0;
257067570;0;;GEO CAT;1;21.02.2021 13:00;;;;15;0;0;0;
257567290;0;;;1;09.06.2021 15:46;;;;0;0;0;0;
257746140;0;;;1;09.06.2021 09:47;;;;0;0;0;0;
258184040;0;;;1;09.06.2021 15:30;;;;0;0;0;0;
257035570;0;;;1;10.06.2021 08:15;;;;0;0;0;0;
257035570;0;;;1;10.06.2021 12:10;;;;0;0;0;0;
257036260;0;;;1;10.06.2021 16:46;;;;0;0;0;0;
257754000;0;;;1;10.06.2021 09:45;;;;0;0;0;0;
257850060;0;;;1;10.06.2021 18:31;;;;0;0;0;0;
257917680;-99;;BJOERINGEN;1;10.06.2021 12:00;;;;10;0;0;0;
257824580;0;;;1;21.02.2021 10:00;;;;0;0;0;0;
257036260;0;;;1;11.06.2021 10:15;;;;0;0;0;0;
257106510;0;;;1;11.06.2021 15:34;;;;0;0;0;0;
257124710;0;;;1;11.06.2021 10:00;;;;0;0;0;0;
257917680;-99;;BJOERINGEN;1;11.06.2021 10:22;;;;10;0;0;0;
257927250;0;;;1;11.06.2021 09:02;;;;0;0;0;0;
258008200;0;;HPB 3;1;11.06.2021 12:44;;;;10;0;0;0;
258008200;0;;HPB 3;1;11.06.2021 14:45;;;;10;0;0;0;
258137750;0;;;1;11.06.2021 14:24;;;;0;0;0;0;
257997410;0;;;1;13.06.2021 10:31;;;;0;0;0;0;
258137750;0;;;1;13.06.2021 10:30;;;;0;0;0;0;
257067570;0;;GEO CAT;1;22.02.2021 12:00;;;;15;0;0;0;
257125250;0;;;1;15.06.2021 11:00;;;;0;0;0;0;
259000200;0;;TAMINA SPIRIT;1;15.06.2021 07:30;;;;14;0;0;0;
259000200;0;;TAMINA SPIRIT;1;15.06.2021 12:30;;;;14;0;0;0;
257062640;0;;ORNHOLMEN;1;16.06.2021 06:15;;;;10;0;0;0;
257872860;0;;;1;16.06.2021 07:30;;;;0;0;0;0;
314262000;0;;;1;01.01.2022 11:15;;;;0;0;0;0;
259371000;0;;;1;01.01.2022 10:30;;;;0;0;0;0;
259371000;0;;;1;01.01.2022 03:30;;;;0;0;0;0;
259322000;0;;;1;01.01.2022 13:45;;;;0;0;0;0;
259322000;0;;;1;01.01.2022 07:30;;;;0;0;0;0;
259113000;0;;;1;01.01.2022 23:00;;;;0;0;0;0;
259113000;0;;;1;01.01.2022 06:46;;;;0;0;0;0;
259112000;0;;;1;01.01.2022 12:00;;;;0;0;0;0;
259112000;0;;;1;01.01.2022 03:00;;;;0;0;0;0;
258853000;0;;;1;01.01.2022 20:00;;;;0;0;0;0;
258761000;0;;;1;01.01.2022 12:15;;;;0;0;0;0;
257684700;0;;;1;01.01.2022 21:16;;;;0;0;0;0;
257684700;0;;;1;01.01.2022 16:31;;;;0;0;0;0;
257684700;0;;;1;01.01.2022 14:46;;;;0;0;0;0;
257684700;0;;;1;01.01.2022 07:45;;;;0;0;0;0;
257684700;0;;;1;01.01.2022 07:30;;;;0;0;0;0;
257304900;0;;;1;01.01.2022 12:00;;;;0;0;0;0;
257304900;0;;;1;01.01.2022 11:30;;;;0;0;0;0;
257304900;0;;;1;01.01.2022 10:00;;;;0;0;0;0;
257304900;0;;;1;01.01.2022 09:30;;;;0;0;0;0;
257077970;0;;;1;01.01.2022 15:15;;;;0;0;0;0;
255805587;0;;;1;01.01.2022 18:15;;;;0;0;0;0;
255805587;0;;;1;01.01.2022 08:00;;;;0;0;0;0;
259538000;0;;;1;02.01.2022 13:45;;;;0;0;0;0;
259091000;0;;;1;02.01.2022 22:45;;;;0;0;0;0;
259091000;0;;;1;02.01.2022 00:16;;;;0;0;0;0;
258761000;0;;;1;02.01.2022 04:45;;;;0;0;0;0;
257753000;0;;;1;02.01.2022 10:30;;;;0;0;0;0;
257753000;0;;;1;02.01.2022 06:00;;;;0;0;0;0;
257684700;0;;;1;02.01.2022 20:25;;;;0;0;0;0;
257684700;0;;;1;02.01.2022 18:00;;;;0;0;0;0;
257684700;0;;;1;02.01.2022 12:00;;;;0;0;0;0;
257684700;0;;;1;02.01.2022 09:46;;;;0;0;0;0;
257558000;0;;;1;02.01.2022 05:30;;;;0;0;0;0;
257333000;0;;;1;02.01.2022 16:17;;;;0;0;0;0;
257333000;0;;;1;02.01.2022 14:00;;;;0;0;0;0;
257304900;0;;;1;02.01.2022 23:47;;;;0;0;0;0;
257304900;0;;;1;02.01.2022 23:32;;;;0;0;0;0;
255806165;0;;;1;02.01.2022 19:30;;;;0;0;0;0;
314262000;0;;;1;03.01.2022 16:45;;;;0;0;0;0;
314180000;0;;;1;03.01.2022 14:30;;;;0;0;0;0;
259091000;0;;;1;03.01.2022 18:45;;;;0;0;0;0;
258500000;0;;;1;03.01.2022 14:30;;;;0;0;0;0;
258500000;0;;;1;03.01.2022 06:45;;;;0;0;0;0;
258375000;0;;;1;03.01.2022 15:46;;;;0;0;0;0;
257684700;0;;;1;03.01.2022 16:26;;;;0;0;0;0;
257684700;0;;;1;03.01.2022 13:47;;;;0;0;0;0;
257684700;0;;;1;03.01.2022 08:12;;;;0;0;0;0;
257684700;0;;;1;03.01.2022 05:22;;;;0;0;0;0;
257458000;0;;;1;03.01.2022 20:15;;;;0;0;0;0;
257333000;0;;;1;03.01.2022 20:59;;;;0;0;0;0;
257333000;0;;;1;03.01.2022 18:17;;;;0;0;0;0;
257333000;0;;;1;03.01.2022 12:00;;;;0;0;0;0;
257333000;0;;;1;03.01.2022 09:46;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 19:16;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 18:46;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 15:21;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 14:47;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 10:36;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 10:21;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 06:45;;;;0;0;0;0;
257304900;0;;;1;03.01.2022 06:15;;;;0;0;0;0;
257200000;0;;;1;03.01.2022 12:15;;;;0;0;0;0;
257200000;0;;;1;03.01.2022 08:00;;;;0;0;0;0;
257114000;0;;;1;03.01.2022 04:45;;;;0;0;0;0;
255806165;0;;;1;03.01.2022 02:15;;;;0;0;0;0;
246779000;0;;;1;03.01.2022 00:31;;;;0;0;0;0;
564057000;0;;;1;04.01.2022 21:00;;;;0;0;0;0;
305210000;0;;;1;04.01.2022 10:00;;;;0;0;0;0;
259538000;0;;;1;04.01.2022 14:45;;;;0;0;0;0;
259371000;0;;;1;04.01.2022 13:45;;;;0;0;0;0;
259371000;0;;;1;04.01.2022 07:00;;;;0;0;0;0;
259091000;0;;;1;04.01.2022 04:00;;;;0;0;0;0;
258375000;0;;;1;04.01.2022 18:15;;;;0;0;0;0;
258152180;0;;;1;04.01.2022 10:45;;;;0;0;0;0;
258007280;0;;;1;04.01.2022 16:15;;;;0;0;0;0;
258007280;0;;;1;04.01.2022 01:15;;;;0;0;0;0;
257737000;0;;;1;04.01.2022 15:45;;;;0;0;0;0;
257737000;0;;;1;04.01.2022 09:00;;;;0;0;0;0;
257684700;0;;;1;04.01.2022 20:59;;;;0;0;0;0;
257684700;0;;;1;04.01.2022 18:16;;;;0;0;0;0;
257684700;0;;;1;04.01.2022 12:00;;;;0;0;0;0;
257684700;0;;;1;04.01.2022 09:45;;;;0;0;0;0;
257458000;0;;;1;04.01.2022 22:45;;;;0;0;0;0;
257333000;0;;;1;04.01.2022 16:26;;;;0;0;0;0;
257333000;0;;;1;04.01.2022 13:47;;;;0;0;0;0;
257333000;0;;;1;04.01.2022 08:00;;;;0;0;0;0;
257333000;0;;;1;04.01.2022 05:21;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 19:16;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 18:45;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 15:22;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 14:45;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 10:36;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 10:05;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 06:46;;;;0;0;0;0;
257304900;0;;;1;04.01.2022 06:15;;;;0;0;0;0;
257225800;0;;;1;04.01.2022 23:15;;;;0;0;0;0;
257114000;0;;;1;04.01.2022 15:00;;;;0;0;0;0;
257056010;0;;;1;04.01.2022 20:15;;;;0;0;0;0;
257048880;0;;;1;04.01.2022 09:46;;;;0;0;0;0;
235089284;0;;;1;04.01.2022 03:15;;;;0;0;0;0;
314188000;0;;;1;05.01.2022 23:15;;;;0;0;0;0;
314180000;0;;;1;05.01.2022 03:45;;;;0;0;0;0;
259688000;0;;;1;05.01.2022 17:30;;;;0;0;0;0;
258375000;0;;;1;05.01.2022 16:45;;;;0;0;0;0;
257798800;0;;;1;05.01.2022 11:00;;;;0;0;0;0;
257753000;0;;;1;05.01.2022 13:45;;;;0;0;0;0;
257753000;0;;;1;05.01.2022 07:00;;;;0;0;0;0;
257684700;0;;;1;05.01.2022 16:26;;;;0;0;0;0;
257684700;0;;;1;05.01.2022 13:47;;;;0;0;0;0;
257684700;0;;;1;05.01.2022 08:30;;;;0;0;0;0;
257684700;0;;;1;05.01.2022 05:36;;;;0;0;0;0;
257458000;0;;;1;05.01.2022 19:45;;;;0;0;0;0;
257333000;0;;;1;05.01.2022 21:00;;;;0;0;0;0;
257333000;0;;;1;05.01.2022 18:17;;;;0;0;0;0;
257333000;0;;;1;05.01.2022 12:01;;;;0;0;0;0;
257333000;0;;;1;05.01.2022 10:00;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 19:16;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 18:45;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 15:23;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 14:48;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 10:36;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 10:21;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 06:47;;;;0;0;0;0;
257304900;0;;;1;05.01.2022 06:30;;;;0;0;0;0;
257225800;0;;;1;05.01.2022 13:45;;;;0;0;0;0;
246779000;0;;;1;05.01.2022 23:30;;;;0;0;0;0;
231791000;0;;;1;05.01.2022 08:45;;;;0;0;0;0;
219023116;0;;;1;05.01.2022 08:30;;;;0;0;0;0;
564057000;0;;;1;06.01.2022 08:15;;;;0;0;0;0;
266476000;0;;;1;06.01.2022 23:00;;;;0;0;0;0;
259506000;0;;;1;06.01.2022 21:31;;;;0;0;0;0;
259139000;0;;;1;06.01.2022 10:30;;;;0;0;0;0;
259139000;0;;;1;06.01.2022 03:45;;;;0;0;0;0;
258375000;0;;;1;06.01.2022 16:00;;;;0;0;0;0;
258124720;0;;;1;06.01.2022 12:00;;;;0;0;0;0;
257684700;0;;;1;06.01.2022 21:00;;;;0;0;0;0;
257684700;0;;;1;06.01.2022 18:15;;;;0;0;0;0;
257684700;0;;;1;06.01.2022 12:01;;;;0;0;0;0;
257684700;0;;;1;06.01.2022 09:45;;;;0;0;0;0;
257458000;0;;;1;06.01.2022 21:15;;;;0;0;0;0;
257333000;0;;;1;06.01.2022 16:26;;;;0;0;0;0;
257333000;0;;;1;06.01.2022 13:46;;;;0;0;0;0;
257333000;0;;;1;06.01.2022 08:12;;;;0;0;0;0;
257333000;0;;;1;06.01.2022 05:21;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 19:16;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 18:46;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 15:21;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 15:05;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 10:36;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 10:21;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 06:45;;;;0;0;0;0;
257304900;0;;;1;06.01.2022 06:30;;;;0;0;0;0;
257200000;0;;;1;06.01.2022 13:45;;;;0;0;0;0;
257200000;0;;;1;06.01.2022 07:00;;;;0;0;0;0;
257198440;0;;;1;06.01.2022 17:30;;;;0;0;0;0;
257048880;0;;;1;06.01.2022 19:30;;;;0;0;0;0;
244178000;0;;;1;06.01.2022 10:00;;;;0;0;0;0;
231791000;0;;;1;06.01.2022 23:59;;;;0;0;0;0;
229061000;0;;;1;06.01.2022 17:30;;;;0;0;0;0;
229061000;0;;;1;06.01.2022 08:30;;;;0;0;0;0;
219023116;0;;;1;06.01.2022 21:00;;;;0;0;0;0;
305224000;0;;;1;07.01.2022 11:30;;;;0;0;0;0;
266476000;0;;;1;07.01.2022 15:52;;;;0;0;0;0;
259506000;0;;;1;07.01.2022 22:15;;;;0;0;0;0;
259330000;0;;;1;07.01.2022 10:30;;;;0;0;0;0;
259330000;0;;;1;07.01.2022 04:00;;;;0;0;0;0;
258478000;0;;;1;07.01.2022 13:30;;;;0;0;0;0;
258478000;0;;;1;07.01.2022 07:15;;;;0;0;0;0;
258375000;0;;;1;07.01.2022 22:15;;;;0;0;0;0;
258177000;0;;;1;07.01.2022 16:28;;;;0;0;0;0;
257798800;0;;;1;07.01.2022 03:30;;;;0;0;0;0;
257684700;0;;;1;07.01.2022 13:49;;;;0;0;0;0;
257684700;0;;;1;07.01.2022 08:15;;;;0;0;0;0;
257684700;0;;;1;07.01.2022 05:21;;;;0;0;0;0;
257490000;0;;;1;07.01.2022 08:45;;;;0;0;0;0;
257458000;0;;;1;07.01.2022 16:45;;;;0;0;0;0;
257333000;0;;;1;07.01.2022 20:57;;;;0;0;0;0;
257333000;0;;;1;07.01.2022 18:15;;;;0;0;0;0;
257333000;0;;;1;07.01.2022 12:01;;;;0;0;0;0;
257333000;0;;;1;07.01.2022 09:51;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 17:41;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 17:07;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 15:22;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 14:46;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 12:36;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 09:46;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 06:46;;;;0;0;0;0;
257304900;0;;;1;07.01.2022 06:15;;;;0;0;0;0;
257213000;0;;;1;07.01.2022 15:45;;;;0;0;0;0;
257061880;0;;;1;07.01.2022 11:01;;;;0;0;0;0;
255806165;0;;;1;07.01.2022 15:00;;;;0;0;0;0;
255806165;0;;;1;07.01.2022 05:01;;;;0;0;0;0;
244178000;0;;;1;07.01.2022 03:45;;;;0;0;0;0;
377444000;0;;;1;08.01.2022 19:15;;;;0;0;0;0;
377444000;0;;;1;08.01.2022 06:07;;;;0;0;0;0;
314188000;0;;;1;08.01.2022 01:32;;;;0;0;0;0;
259883000;0;;;1;08.01.2022 14:45;;;;0;0;0;0;
258295000;0;;;1;08.01.2022 09:00;;;;0;0;0;0;
258177000;0;;;1;08.01.2022 16:15;;;;0;0;0;0;
257684700;0;;;1;08.01.2022 21:15;;;;0;0;0;0;
257490000;0;;;1;08.01.2022 07:45;;;;0;0;0;0;
257458000;0;;;1;08.01.2022 17:30;;;;0;0;0;0;
257333000;0;;;1;08.01.2022 14:45;;;;0;0;0;0;
257333000;0;;;1;08.01.2022 07:46;;;;0;0;0;0;
257304900;0;;;1;08.01.2022 12:00;;;;0;0;0;0;
257304900;0;;;1;08.01.2022 11:30;;;;0;0;0;0;
257304900;0;;;1;08.01.2022 09:56;;;;0;0;0;0;
257304900;0;;;1;08.01.2022 09:26;;;;0;0;0;0;
257178000;0;;;1;08.01.2022 13:15;;;;0;0;0;0;
257178000;0;;;1;08.01.2022 04:30;;;;0;0;0;0;
257061880;0;;;1;08.01.2022 20:30;;;;0;0;0;0;
236342000;0;;;1;08.01.2022 22:00;;;;0;0;0;0;
236342000;0;;;1;08.01.2022 03:45;;;;0;0;0;0;
314475000;0;;;1;09.01.2022 04:30;;;;0;0;0;0;
305224000;0;;;1;09.01.2022 06:32;;;;0;0;0;0;
305210000;0;;;1;09.01.2022 02:00;;;;0;0;0;0;
259883000;0;;;1;09.01.2022 01:30;;;;0;0;0;0;
259322000;0;;;1;09.01.2022 10:15;;;;0;0;0;0;
259322000;0;;;1;09.01.2022 03:45;;;;0;0;0;0;
259139000;0;;;1;09.01.2022 13:30;;;;0;0;0;0;
259139000;0;;;1;09.01.2022 07:00;;;;0;0;0;0;
259017000;0;;;1;09.01.2022 22:00;;;;0;0;0;0;
258295000;0;;;1;09.01.2022 18:00;;;;0;0;0;0;
257684700;0;;;1;09.01.2022 20:29;;;;0;0;0;0;
257684700;0;;;1;09.01.2022 18:00;;;;0;0;0;0;
257684700;0;;;1;09.01.2022 12:10;;;;0;0;0;0;
257684700;0;;;1;09.01.2022 09:46;;;;0;0;0;0;
257458000;0;;;1;09.01.2022 16:46;;;;0;0;0;0;
257333000;0;;;1;09.01.2022 16:15;;;;0;0;0;0;
257333000;0;;;1;09.01.2022 13:48;;;;0;0;0;0;
257304900;0;;;1;09.01.2022 23:49;;;;0;0;0;0;
257304900;0;;;1;09.01.2022 23:34;;;;0;0;0;0;
257004500;0;;;1;09.01.2022 11:30;;;;0;0;0;0;
255805587;0;;;1;09.01.2022 18:15;;;;0;0;0;0;
257036260;0;;;1;17.06.2021 14:31;;;;0;0;0;0;
257042260;0;;;1;17.06.2021 15:00;;;;0;0;0;0;
257042260;0;;;1;17.06.2021 16:51;;;;0;0;0;0;
257125250;0;;;1;17.06.2021 07:50;;;;0;0;0;0;
257535180;0;;;1;22.02.2021 19:31;;;;0;0;0;0;
257004240;0;;BOREAS;1;18.06.2021 11:15;;;;11;0;0;1,5;
257004240;0;;BOREAS;1;18.06.2021 12:20;;;;11;0;0;1,5;
257036260;0;;;1;18.06.2021 13:00;;;;0;0;0;0;
257065070;0;;;1;18.06.2021 12:21;;;;0;0;0;0;
257118050;0;;;1;18.06.2021 22:16;;;;0;0;0;0;
257847970;0;;;1;18.06.2021 18:00;;;;0;0;0;0;
257872860;0;;;1;18.06.2021 21:46;;;;0;0;0;0;
257995970;0;;;1;18.06.2021 19:31;;;;0;0;0;0;
258129330;0;;;1;18.06.2021 18:00;;;;0;0;0;0;
258993850;0;;;1;18.06.2021 13:30;;;;0;0;0;0;
244070360;0;;;1;19.06.2021 12:46;;;;0;0;0;0;
257042260;0;;;1;19.06.2021 13:30;;;;0;0;0;0;
257047800;0;;Innherred;1;19.06.2021 16:31;;;;15,08;0;0;0,8;
257125250;0;;;1;19.06.2021 09:00;;;;0;0;0;0;
257565590;0;;;1;19.06.2021 12:00;;;;0;0;0;0;
257617880;0;;;1;19.06.2021 18:15;;;;0;0;0;0;
257719590;0;;;1;19.06.2021 12:32;;;;0;0;0;0;
257784540;0;;;1;19.06.2021 11:31;;;;0;0;0;0;
258002380;0;;;1;19.06.2021 19:00;;;;0;0;0;0;
258002380;0;;;1;19.06.2021 21:31;;;;0;0;0;0;
211614350;0;;;1;20.06.2021 16:02;;;;0;0;0;0;
257072090;0;;;1;23.02.2021 07:30;;;;0;0;0;0;
257042260;0;;;1;20.06.2021 12:01;;;;0;0;0;0;
257067570;0;;GEO CAT;1;01.11.2021 15:45;;;;15;0;0;0;
257042260;0;;;1;20.06.2021 14:17;;;;0;0;0;0;
257098350;0;;;1;20.06.2021 08:15;;;;0;0;0;0;
257264720;0;;Øygutt;1;25.03.2021 20:46;;;;8,63;0;0;0;
257504450;0;;;1;20.06.2021 21:15;;;;0;0;0;0;
257565590;0;;;1;20.06.2021 09:56;;;;0;0;0;0;
257566850;0;;;1;20.06.2021 14:46;;;;0;0;0;0;
257719590;0;;;1;20.06.2021 11:48;;;;0;0;0;0;
258105870;0;;;1;20.06.2021 12:47;;;;0;0;0;0;
258129330;0;;;1;20.06.2021 11:46;;;;0;0;0;0;
258139640;0;;;1;20.06.2021 11:18;;;;0;0;0;0;
258993850;0;;;1;20.06.2021 14:15;;;;0;0;0;0;
257035570;0;;;1;21.06.2021 07:15;;;;0;0;0;0;
257035570;0;;;1;21.06.2021 10:35;;;;0;0;0;0;
257125250;0;;;1;21.06.2021 09:15;;;;0;0;0;0;
257514670;0;;;1;21.06.2021 20:46;;;;0;0;0;0;
257586170;0;;;1;21.06.2021 07:46;;;;0;0;0;0;
257591660;0;;;1;21.06.2021 12:15;;;;0;0;0;0;
257746140;0;;;1;21.06.2021 19:46;;;;0;0;0;0;
257929000;0;;;1;21.06.2021 15:15;;;;0;0;0;0;
257944280;0;;;1;21.06.2021 09:00;;;;0;0;0;0;
257065070;0;;;1;22.06.2021 08:36;;;;0;0;0;0;
257577870;0;;;1;22.06.2021 10:47;;;;0;0;0;0;
257828860;0;;;1;22.06.2021 12:46;;;;0;0;0;0;
257828860;0;;;1;22.06.2021 15:47;;;;0;0;0;0;
257904280;0;;;1;22.06.2021 14:46;;;;0;0;0;0;
257968700;0;;;1;22.06.2021 16:31;;;;0;0;0;0;
